DEPARTAMENTO,PROVINCIA,DISTRITO,CENTRO_POBLADO,LATITUD,LONGITUD
LIMA,LIMA,ANCON,ANCON,-11.77349821,-77.17526749
LIMA,LIMA,ATE,VITARTE,-12.02585569,-76.91856708
LIMA,LIMA,BARRANCO,BARRANCO,-12.14958497,-77.02109863
LIMA,LIMA,BREÑA,BREÑA,-12.05689815,-77.05188471
LIMA,LIMA,CARABAYLLO,CARABAYLLO,-11.88916521,-77.02734486
LIMA,LIMA,CARABAYLLO,HUATOCAY,-11.7572432,-76.98536519
LIMA,LIMA,CARABAYLLO,TRES UNIDOS,-11.75690759,-76.97780793
LIMA,LIMA,CARABAYLLO,CHOCAS BAJO,-11.76651,-76.97719
LIMA,LIMA,CARABAYLLO,CASINELLI,-11.78695,-76.98305
LIMA,LIMA,CARABAYLLO,CABALLERO,-11.79406,-76.98212
LIMA,LIMA,CARABAYLLO,HUARANGAL,-11.79515919,-77.00110799
LIMA,LIMA,CARABAYLLO,FRAY MARTIN,-11.80833,-76.98772
LIMA,LIMA,CARABAYLLO,SANTA ROSA DE PUQUIO,-11.81467,-76.99797
LIMA,LIMA,CARABAYLLO,CUCHICORRAL,-11.82975,-77.01294
LIMA,LIMA,CARABAYLLO,SANTIAGO DE PUNCHAUCA,-11.83219,-77.00001
LIMA,LIMA,CARABAYLLO,LA CRUZ (11 AMIGOS),-11.839987,-76.99748
LIMA,LIMA,CARABAYLLO,JICAMARCA,-11.84437,-76.99903
LIMA,LIMA,CARABAYLLO,FUNDO TORRE BLANCA (BLANCA),-11.85133,-76.99686
LIMA,LIMA,CARABAYLLO,PEDREGAL,-11.84804,-77.00292
LIMA,LIMA,CARABAYLLO,NICOLINI,-11.8534,-77.00088
LIMA,LIMA,CARABAYLLO,CERRO CAÑON,-11.84702,-77.02414
LIMA,LIMA,CARABAYLLO,CABAÑA SUCHE,-11.839158,-77.04534
LIMA,LIMA,CARABAYLLO,PUEBLO VIEJO,-11.83292,-77.04206
LIMA,LIMA,CARABAYLLO,EL PACIFICO,-11.83949,-77.07507
LIMA,LIMA,CARABAYLLO,JOSE CARLOS MARIATEGUI,-11.84478,-77.07514
LIMA,LIMA,CARABAYLLO,PASCAL,-11.85011,-77.05023
LIMA,LIMA,CARABAYLLO,LA ESPERANZA,-11.86932,-77.04729
LIMA,LIMA,CARABAYLLO,FUNDO PANCHA PAULA,-11.874,-77.05542
LIMA,LIMA,CARABAYLLO,GRANJA FINA,-11.8665,-77.05051
LIMA,LIMA,CARABAYLLO,OLFA,-11.76311476,-76.98635557
LIMA,LIMA,CARABAYLLO,RIO SECO,-11.78639,-76.96133
LIMA,LIMA,CARABAYLLO,PARAISO,-11.78655,-76.97257
LIMA,LIMA,CARABAYLLO,EL ROSARIO,-11.8036,-76.98462
LIMA,LIMA,CARABAYLLO,CERRO PUQUIO,-11.81334,-76.98699
LIMA,LIMA,CARABAYLLO,LA CAMPANA,-11.8287,-76.99193
LIMA,LIMA,CARABAYLLO,LAS ANIMAS,-11.8583,-77.05194
LIMA,LIMA,CARABAYLLO,VETANCIO,-11.86066,-77.05806
LIMA,LIMA,CARABAYLLO,ROMA ALTA,-11.87064,-77.04096
LIMA,LIMA,CARABAYLLO,HUACOY,-11.85773,-77.00693
LIMA,LIMA,CARABAYLLO,FUNDO PAMPA LIBRE,-11.83715,-77.02334
LIMA,LIMA,CARABAYLLO,EX FUNDO SANTA INES,-11.86248,-77.05603
LIMA,LIMA,CARABAYLLO,REPOSO,-11.8556,-77.05409
LIMA,LIMA,CARABAYLLO,CARMELITO,-11.82187,-76.99123
LIMA,LIMA,CARABAYLLO,SANTA ELENA,-11.8227,-76.99595
LIMA,LIMA,CARABAYLLO,DON LUIS,-11.82621,-76.98685
LIMA,LIMA,CARABAYLLO,SANTA INES PARCELA,-11.86541,-77.04787
LIMA,LIMA,CARABAYLLO,ASOCIACION SANTA INES,-11.86867,-77.05006
LIMA,LIMA,CARABAYLLO,ROMA BAJA,-11.86978,-77.05131
LIMA,LIMA,CARABAYLLO,RESIDENCIAL SANTA LUCIA,-11.87641,-77.05399
LIMA,LIMA,CARABAYLLO,SIPAN PERU,-11.8148,-76.98352
LIMA,LIMA,CARABAYLLO,FUNDO CUADROS,-11.83357,-77.06495
LIMA,LIMA,CARABAYLLO,BELLO HORIZONTE,-11.83485,-77.05482
LIMA,LIMA,CARABAYLLO,EL HUECO,-11.83611,-77.06969
LIMA,LIMA,CARABAYLLO,EX FUNDO MARIATEGUI,-11.83983,-77.06954
LIMA,LIMA,CARABAYLLO,NARANJITO,-11.83875189,-77.05697004
LIMA,LIMA,CARABAYLLO,VISTA HERMOSA,-11.84782,-77.07214
LIMA,LIMA,CARABAYLLO,EL SABROSO DE JOSE CARLOS MARIATEGUI,-11.84609,-77.07424
LIMA,LIMA,CARABAYLLO,GRANJA CARABAYLLO,-11.84771,-77.06707
LIMA,LIMA,CARABAYLLO,AGROPECUARIO VALLE EL CHILLON,-11.86572,-77.05744
LIMA,LIMA,CARABAYLLO,CAMINO REAL,-11.858199,-77.0326
LIMA,LIMA,CARABAYLLO,COPACABANA,-11.84767,-77.0767
LIMA,LIMA,CARABAYLLO,EL TREBOL,-11.83202,-77.05437
LIMA,LIMA,CARABAYLLO,TABLADA LA VIRGEN,-11.83247,-77.02408
LIMA,LIMA,CARABAYLLO,SAN FERNANDO DE CARABAYLLO,-11.85114,-77.02377
LIMA,LIMA,CARABAYLLO,SAN FERNANDO DE COPACABANA,-11.83436,-77.05929
LIMA,LIMA,CARABAYLLO,LA MANZANA,-11.843863,-77.05968
LIMA,LIMA,CARABAYLLO,CHACRA GRANDE,-11.850736,-77.05845
LIMA,LIMA,CARABAYLLO,TORRES DE COPACABANA,-11.83819,-77.07955
LIMA,LIMA,CARABAYLLO,SAN PEDRO DE CARABAYLLO,-11.85253,-77.06247
LIMA,LIMA,CARABAYLLO,SAN LORENZO,-11.83927,-77.07192
LIMA,LIMA,CHACLACAYO,CHACLACAYO,-11.97601827,-76.76978731
LIMA,LIMA,CHORRILLOS,CHORRILLOS,-12.17103396,-77.02131794
LIMA,LIMA,CIENEGUILLA,CIENEGUILLA,-12.11206468,-76.81683608
LIMA,LIMA,CIENEGUILLA,SAN ISIDRO,-12.04174,-76.722
LIMA,LIMA,CIENEGUILLA,SAN FRANCISCO,-12.06484,-76.75109
LIMA,LIMA,COMAS,LA LIBERTAD,-11.95711114,-77.04986483
LIMA,LIMA,EL AGUSTINO,EL AGUSTINO,-12.04998154,-76.9987199
LIMA,LIMA,INDEPENDENCIA,INDEPENDENCIA,-11.99679056,-77.05481866
LIMA,LIMA,JESUS MARIA,JESUS MARIA,-12.07517667,-77.04389115
LIMA,LIMA,LA MOLINA,LA MOLINA,-12.07798442,-76.91732812
LIMA,LIMA,LA VICTORIA,LA VICTORIA,-12.06394688,-77.03001969
LIMA,LIMA,LINCE,LINCE,-12.08250088,-77.03109025
LIMA,LIMA,LOS OLIVOS,LAS PALMERAS,-11.99152584,-77.07107424
LIMA,LIMA,LURIGANCHO,CHOSICA,-11.93643485,-76.69672195
LIMA,LIMA,LURIN,LURIN,-12.2733997,-76.869005
LIMA,LIMA,LURIN,LOS ALMACIGOS,-12.22605,-76.88466
LIMA,LIMA,LURIN,RINCONADA DEL PURUHUAY,-12.24298,-76.8533
LIMA,LIMA,LURIN,FUNDO SANTA GENOVEVA,-12.27805,-76.84714
LIMA,LIMA,LURIN,LOS MADEROS,-12.28165,-76.83515
LIMA,LIMA,LURIN,CASCO VIEJO,-12.28538,-76.83966
LIMA,LIMA,LURIN,VISTA ALEGRE,-12.29194,-76.83454
LIMA,LIMA,LURIN,BUENA VISTA ALTA,-12.25058,-76.85739
LIMA,LIMA,LURIN,LOMAS PUCARA,-12.279326,-76.83501
LIMA,LIMA,LURIN,LA QUERENCIA,-12.27205644,-76.83655614
LIMA,LIMA,MAGDALENA DEL MAR,MAGDALENA DEL MAR,-12.09043562,-77.06999553
LIMA,LIMA,PUEBLO LIBRE,PUEBLO LIBRE,-12.07777124,-77.06224999
LIMA,LIMA,MIRAFLORES,MIRAFLORES,-12.11924981,-77.02906825
LIMA,LIMA,PACHACAMAC,PACHACAMAC,-12.22992725,-76.85939703
LIMA,LIMA,PACHACAMAC,PUENTE MANCHAY,-12.14669266,-76.83305915
LIMA,LIMA,PACHACAMAC,TAMBO INGA,-12.14605,-76.83222
LIMA,LIMA,PACHACAMAC,PAMPA FLORES,-12.15874,-76.83879
LIMA,LIMA,PACHACAMAC,MANCHAY ALTO LOTE B,-12.15884,-76.85414
LIMA,LIMA,PACHACAMAC,INVASION CEMENTERIO,-12.150293,-76.85543
LIMA,LIMA,PACHACAMAC,MANCHAY BAJO,-12.17167,-76.86029
LIMA,LIMA,PACHACAMAC,SANTA ROSA DE MAL PASO,-12.17469341,-76.84499258
LIMA,LIMA,PACHACAMAC,CARDAL,-12.18323,-76.8494
LIMA,LIMA,PACHACAMAC,JATOSISA,-12.20873,-76.85048
LIMA,LIMA,PACHACAMAC,TOMINA,-12.1969,-76.85737
LIMA,LIMA,PUCUSANA,PUCUSANA,-12.48157914,-76.79779801
LIMA,LIMA,PUCUSANA,PLAYA PUERTO BELLO,-12.473453,-76.79032
LIMA,LIMA,PUCUSANA,ÑAVES,-12.5183647,-76.78496539
LIMA,LIMA,PUCUSANA,GRANJA SANTA ELENA,-12.46287,-76.78617
LIMA,LIMA,PUCUSANA,ALVATROZ II,-12.46728,-76.78973
LIMA,LIMA,PUCUSANA,PLAYA MINKA MAR,-12.46997,-76.78875
LIMA,LIMA,PUCUSANA,PLAYA ACANTILADO,-12.471849,-76.78901
LIMA,LIMA,PUCUSANA,LOMAS DE MARCHAN,-12.489683,-76.793169
LIMA,LIMA,PUENTE PIEDRA,PUENTE PIEDRA,-11.86680502,-77.07773392
LIMA,LIMA,PUNTA HERMOSA,PUNTA HERMOSA,-12.33518787,-76.82435778
LIMA,LIMA,PUNTA HERMOSA,CUCUYA,-12.295274,-76.77829
LIMA,LIMA,PUNTA HERMOSA,PAMPAPACTA,-12.29413,-76.80757
LIMA,LIMA,PUNTA HERMOSA,AVICOLA SAN CIRILO DE LOMA NEGRA - 03,-12.305339,-76.83204
LIMA,LIMA,PUNTA HERMOSA,AVICOLA SAN CIRILO DE LOMA NEGRA - 02,-12.32569,-76.82178
LIMA,LIMA,PUNTA HERMOSA,AVICOLA SAN CIRILO DE LOMA NEGRA - 01,-12.335126,-76.80583
LIMA,LIMA,PUNTA HERMOSA,PAMPA MAMAY,-12.29667,-76.82515
LIMA,LIMA,PUNTA HERMOSA,CERRO BOTIJA,-12.3422,-76.81489
LIMA,LIMA,PUNTA HERMOSA,AGRICULTORES Y GANADEROS,-12.30847,-76.81104
LIMA,LIMA,PUNTA NEGRA,PUNTA NEGRA,-12.36548459,-76.79514155
LIMA,LIMA,RIMAC,RIMAC,-12.04233517,-77.02619575
LIMA,LIMA,SAN BARTOLO,SAN BARTOLO,-12.38967528,-76.78050546
LIMA,LIMA,SAN BARTOLO,PLANTEL 41,-12.37919,-76.77535
LIMA,LIMA,SAN BARTOLO,PLANTEL 42,-12.38174,-76.76063
LIMA,LIMA,SAN BARTOLO,GRANJA 5,-12.39407,-76.74557
LIMA,LIMA,SAN BARTOLO,GRANJA 07,-12.37601,-76.76509
LIMA,LIMA,SAN BARTOLO,GRANJA 44,-12.374741,-76.75939698
LIMA,LIMA,SAN BARTOLO,GRANJA 47,-12.37656061,-76.75900485
LIMA,LIMA,SAN BARTOLO,LAS TORRES SANTA FE,-12.38559,-76.76526
LIMA,LIMA,SAN BORJA,SAN FRANCISCO DE BORJA,-12.10397218,-76.99925951
LIMA,LIMA,SAN ISIDRO,SAN ISIDRO,-12.10193916,-77.03553392
LIMA,LIMA,SAN JUAN DE LURIGANCHO,SAN JUAN DE LURIGANCHO,-12.02836153,-77.00821447
LIMA,LIMA,SAN JUAN DE MIRAFLORES,CIUDAD DE DIOS,-12.16332419,-76.96261792
LIMA,LIMA,SAN LUIS,SAN LUIS,-12.07593482,-76.99398424
LIMA,LIMA,SAN MARTIN DE PORRES,BARRIO OBRERO INDUSTRIAL,-12.02928525,-77.05564359
LIMA,LIMA,SAN MIGUEL,SAN MIGUEL,-12.09237392,-77.08001603
LIMA,LIMA,SANTA ANITA,SANTA ANITA - LOS FICUS,-12.04340145,-76.97076067
LIMA,LIMA,SANTA MARIA DEL MAR,SANTA MARIA DEL MAR,-12.40186364,-76.77393637
LIMA,LIMA,SANTA MARIA DEL MAR,DON BRUNO,-12.40399,-76.77486
LIMA,LIMA,SANTA ROSA,SANTA ROSA,-11.79701627,-77.17287453
LIMA,LIMA,SANTIAGO DE SURCO,SANTIAGO DE SURCO,-12.1452479,-77.00456894
LIMA,LIMA,SURQUILLO,SURQUILLO,-12.11717649,-77.02062193
LIMA,LIMA,VILLA EL SALVADOR,VILLA EL SALVADOR,-12.21222766,-76.93481349
LIMA,LIMA,VILLA MARIA DEL TRIUNFO,VILLA MARIA DEL TRIUNFO,-12.16262873,-76.94421337
LIMA,BARRANCA,BARRANCA,BARRANCA,-10.75408202,-77.76085268
LIMA,BARRANCA,BARRANCA,POTAO,-10.71287,-77.74012
LIMA,BARRANCA,BARRANCA,VINTO BAJO,-10.6898,-77.69433
LIMA,BARRANCA,BARRANCA,VINTO ALTO,-10.69354,-77.69059
LIMA,BARRANCA,BARRANCA,PAMPA SAN ALEJO,-10.69165572,-77.67864326
LIMA,BARRANCA,BARRANCA,RANRAIRCA,-10.68164898,-77.6745918
LIMA,BARRANCA,BARRANCA,RONCADOR,-10.67175526,-77.66713013
LIMA,BARRANCA,BARRANCA,CHIU CHIU,-10.72629,-77.72466
LIMA,BARRANCA,BARRANCA,VICTOR RAUL HAYA DE LA TORRE - EL MOLINO,-10.72928,-77.74681
LIMA,BARRANCA,BARRANCA,LOS ARENALES,-10.7247,-77.74557
LIMA,BARRANCA,BARRANCA,ROMPE QUINCHE,-10.72684,-77.75664
LIMA,BARRANCA,BARRANCA,EL MOLINO,-10.73321,-77.74776
LIMA,BARRANCA,BARRANCA,CENICERO,-10.76695,-77.75415
LIMA,BARRANCA,BARRANCA,CALATRABA,-10.76202,-77.7482
LIMA,BARRANCA,BARRANCA,PAYCUAN,-10.74637,-77.7466
LIMA,BARRANCA,BARRANCA,LA HOYADA (LOS ANITOS),-10.74339,-77.73984
LIMA,BARRANCA,BARRANCA,ESPONJA,-10.755003,-77.74303
LIMA,BARRANCA,BARRANCA,SAN MARTIN,-10.74354,-77.74395
LIMA,BARRANCA,BARRANCA,PAMPA VELARDE,-10.7456,-77.72879
LIMA,BARRANCA,BARRANCA,LOMAS DE BARRANCA,-10.74648,-77.73448
LIMA,BARRANCA,BARRANCA,PAMPA EL ANGEL,-10.73799,-77.7252
LIMA,BARRANCA,BARRANCA,MALVA ROSA,-10.73742,-77.78777
LIMA,BARRANCA,BARRANCA,AMAUTA,-10.74417,-77.74487
LIMA,BARRANCA,BARRANCA,LAS CASUARINAS,-10.74738,-77.74422
LIMA,BARRANCA,BARRANCA,VISTA ALEGRE,-10.68984,-77.69125
LIMA,BARRANCA,BARRANCA,PLAYA MALVA ROSA,-10.73932,-77.78732
LIMA,BARRANCA,BARRANCA,SIERRA MORENA,-10.71677,-77.68494
LIMA,BARRANCA,PARAMONGA,PARAMONGA,-10.67431537,-77.81872739
LIMA,BARRANCA,PARAMONGA,CUTATAMBO,-10.47032,-77.73825
LIMA,BARRANCA,PARAMONGA,LA VILLA,-10.47574606,-77.74081347
LIMA,BARRANCA,PARAMONGA,HUARICANGA,-10.48852,-77.74908
LIMA,BARRANCA,PARAMONGA,HOYA GRANDE,-10.49954628,-77.75371112
LIMA,BARRANCA,PARAMONGA,CHUSIN,-10.55183,-77.76581
LIMA,BARRANCA,PARAMONGA,SAN JUAN DE TUNAN,-10.5653931,-77.75963484
LIMA,BARRANCA,PARAMONGA,EMPEDRADA,-10.5721,-77.75799
LIMA,BARRANCA,PARAMONGA,HUATA,-10.59316,-77.77022
LIMA,BARRANCA,PARAMONGA,CARBONERA,-10.6169,-77.77168
LIMA,BARRANCA,PARAMONGA,POZO LIZA,-10.64391,-77.82049
LIMA,BARRANCA,PARAMONGA,SAN PABLO,-10.66006667,-77.815925
LIMA,BARRANCA,PARAMONGA,SAN PEDRO,-10.66169,-77.81722
LIMA,BARRANCA,PARAMONGA,ZAPALLAL,-10.65935,-77.82365
LIMA,BARRANCA,PARAMONGA,TABLA LARGA,-10.67223,-77.79482
LIMA,BARRANCA,PARAMONGA,HUARANGAL,-10.67099,-77.79355
LIMA,BARRANCA,PARAMONGA,CHILCAL,-10.66722998,-77.78935999
LIMA,BARRANCA,PARAMONGA,CANOA BAJO,-10.68572,-77.81023
LIMA,BARRANCA,PARAMONGA,CANOA (GRINGO MUERTO),-10.69025,-77.8143
LIMA,BARRANCA,PARAMONGA,CANOA ALTO,-10.69092,-77.81222
LIMA,BARRANCA,PARAMONGA,COVATIERRA,-10.69972,-77.81028
LIMA,BARRANCA,PATIVILCA,PATIVILCA,-10.69640836,-77.77978423
LIMA,BARRANCA,PATIVILCA,CHURLIN BAJO ( SANTA ROSA DE CHURLIN ),-10.64206167,-77.64893833
LIMA,BARRANCA,PATIVILCA,CARAQUEÑO,-10.64936,-77.71378
LIMA,BARRANCA,PATIVILCA,PAMPAS SAN JOSE,-10.65334103,-77.71069656
LIMA,BARRANCA,PATIVILCA,CARRETERIA,-10.66322379,-77.68519592
LIMA,BARRANCA,PATIVILCA,PROVIDENCIA,-10.67326801,-77.71226531
LIMA,BARRANCA,PATIVILCA,UPACA,-10.67167,-77.73568
LIMA,BARRANCA,PATIVILCA,LAS MONJAS,-10.68555,-77.7861
LIMA,BARRANCA,PATIVILCA,PUNTIZUELA,-10.6928,-77.73986
LIMA,BARRANCA,PATIVILCA,MOLINO,-10.71023,-77.76458333
LIMA,BARRANCA,PATIVILCA,EL CARMEN,-10.69603,-77.78863
LIMA,BARRANCA,PATIVILCA,EL MILAGRO,-10.71231,-77.78565
LIMA,BARRANCA,PATIVILCA,SIMON BOLIVAR,-10.72049,-77.77506
LIMA,BARRANCA,PATIVILCA,PAMPA CHIVATO,-10.66509,-77.71894
LIMA,BARRANCA,PATIVILCA,ESTACION,-10.68493,-77.7281
LIMA,BARRANCA,PATIVILCA,BELLA ESPERANZA-ONCE ESTRELLAS,-10.65161871,-77.7015434
LIMA,BARRANCA,PATIVILCA,SAN MARTIN DE PORRAS,-10.71036,-77.77765
LIMA,BARRANCA,PATIVILCA,PLANTA,-10.65975,-77.69937
LIMA,BARRANCA,PATIVILCA,ONCE ESTRELLAS,-10.65542,-77.70072
LIMA,BARRANCA,PATIVILCA,TUNSAN,-10.65391,-77.73728
LIMA,BARRANCA,SUPE,SUPE,-10.79575749,-77.716469
LIMA,BARRANCA,SUPE,SANTA ELENA SUR (JUAN VELASCO ALVARADO),-10.78435,-77.70435
LIMA,BARRANCA,SUPE,SANTO DOMINGO,-10.79085826,-77.67378254
LIMA,BARRANCA,SUPE,RIO SECO,-10.80328,-77.69014
LIMA,BARRANCA,SUPE,LA CAMPIÑA DE SUPE (PEDREGAL),-10.80972,-77.69404
LIMA,BARRANCA,SUPE,SANTA ROSA,-10.81377,-77.70497
LIMA,BARRANCA,SUPE,CAPELLANIA,-10.82537,-77.66602
LIMA,BARRANCA,SUPE,HUARALICA,-10.82944,-77.64955
LIMA,BARRANCA,SUPE,TUTUMO,-10.84639,-77.67002
LIMA,BARRANCA,SUPE,PIEDRA PARADA,-10.84822,-77.69439
LIMA,BARRANCA,SUPE,EL PORVENIR,-10.85277,-77.69041
LIMA,BARRANCA,SUPE,CALETA VIDAL,-10.85537,-77.70262
LIMA,BARRANCA,SUPE,LA MINKA,-10.78787954,-77.71370006
LIMA,BARRANCA,SUPE,EL SAUSAL,-10.8317,-77.68337
LIMA,BARRANCA,SUPE,SAN NICOLAS,-10.7946,-77.7291
LIMA,BARRANCA,SUPE PUERTO,SUPE PUERTO,-10.80446547,-77.74284617
LIMA,BARRANCA,SUPE PUERTO,REPARTICION,-10.77529,-77.72188
LIMA,BARRANCA,SUPE PUERTO,LA MINKA,-10.77367,-77.71646
LIMA,BARRANCA,SUPE PUERTO,ATARJEA,-10.77971,-77.73099
LIMA,BARRANCA,SUPE PUERTO,PAN DE AZUCAR,-10.77895,-77.72622
LIMA,BARRANCA,SUPE PUERTO,LA PALMA,-10.7802,-77.73758
LIMA,BARRANCA,SUPE PUERTO,EL ASPERO,-10.78183,-77.72404
LIMA,BARRANCA,SUPE PUERTO,TRES PIEDRAS,-10.78663,-77.73739
LIMA,BARRANCA,SUPE PUERTO,HUARANGAL,-10.78876,-77.7251
LIMA,BARRANCA,SUPE PUERTO,SAN JOSE,-10.78778,-77.71378
LIMA,CAJATAMBO,CAJATAMBO,CAJATAMBO,-10.4725797,-76.99300358
LIMA,CAJATAMBO,CAJATAMBO,HUARNIJIRCA,-10.47229833,-77.00567333
LIMA,CAJATAMBO,CAJATAMBO,ASTOBAMBA,-10.479,-76.99479
LIMA,CAJATAMBO,CAJATAMBO,CUNAN,-10.46835667,-77.00000167
LIMA,CAJATAMBO,CAJATAMBO,FLORIDA,-10.46532735,-77.00065597
LIMA,CAJATAMBO,CAJATAMBO,CHUCHUILCA,-10.47489,-76.98874
LIMA,CAJATAMBO,CAJATAMBO,TABIN,-10.48246667,-76.9906
LIMA,CAJATAMBO,CAJATAMBO,SAQUICOCHA,-10.48332,-76.99004
LIMA,CAJATAMBO,CAJATAMBO,MACA NACOTA,-10.48641833,-76.98582167
LIMA,CAJATAMBO,CAJATAMBO,HUAYNUPAMPA,-10.47577,-77.00127
LIMA,CAJATAMBO,CAJATAMBO,CONTUYOG,-10.482659,-76.99793
LIMA,CAJATAMBO,CAJATAMBO,MINAPATA,-10.47855,-76.99953
LIMA,CAJATAMBO,CAJATAMBO,CHIPOG,-10.49648435,-76.97948436
LIMA,CAJATAMBO,CAJATAMBO,YANA CORRAL,-10.495529,-76.98543
LIMA,CAJATAMBO,GORGOR,ISHANCORRAL,-10.59046685,-76.89815861
LIMA,CAJATAMBO,GORGOR,RUCMA,-10.59815785,-76.89228236
LIMA,CAJATAMBO,GORGOR,SUNDURIANA,-10.6111811,-76.88401449
LIMA,CAJATAMBO,GORGOR,SAGRAMACHAY,-10.62916435,-76.90227674
LIMA,CAJATAMBO,GORGOR,GENTIL PUNTA,-10.60009373,-76.87803911
LIMA,CANTA,CANTA,CANTA,-11.4671756,-76.62446822
LIMA,CANTA,CANTA,PUNCOS,-11.42625,-76.60117833
LIMA,CANTA,CANTA,GATO,-11.44176,-76.61047
LIMA,CANTA,CANTA,QUINAN,-11.45006,-76.59943
LIMA,CANTA,CANTA,SIRHUAYO,-11.45363167,-76.59799
LIMA,CANTA,CANTA,LLACTA PAMPA,-11.45240333,-76.60290167
LIMA,CANTA,CANTA,CUTUHUASI,-11.45582,-76.60774
LIMA,CANTA,CANTA,HUALCAYAN,-11.45826,-76.61259
LIMA,CANTA,CANTA,OBRAJILLO,-11.45217928,-76.62038908
LIMA,CANTA,CANTA,LAGUNA,-11.45617,-76.62046
LIMA,CANTA,CANTA,HUACHAUYANE,-11.46176,-76.61088
LIMA,CANTA,CANTA,OGONE,-11.47092,-76.61676
LIMA,CANTA,CANTA,QUINTA ROSADA,-11.47094,-76.61785
LIMA,CANTA,CANTA,QUISCAHUACTA,-11.47209,-76.62328
LIMA,CANTA,CANTA,CANCAY,-11.46765,-76.61106
LIMA,CANTA,CANTA,MATUPAMPA,-11.47234,-76.63053
LIMA,CANTA,CANTA,ANTAMACA,-11.48008806,-76.62652697
LIMA,CANTA,CANTA,INGENIO ALTO,-11.47591,-76.62091
LIMA,CANTA,CANTA,BALCON,-11.48477,-76.57367
LIMA,CANTA,CANTA,AYARA,-11.48728067,-76.61946975
LIMA,CANTA,CANTA,SOCOS,-11.49542,-76.64039
LIMA,CANTA,CANTA,HUANCARUME,-11.48697,-76.62174
LIMA,CANTA,CANTA,CHACCHA,-11.49004,-76.62486
LIMA,CANTA,CANTA,PARIAMARCA,-11.49317,-76.62897
LIMA,CANTA,CANTA,CIPA,-11.491831,-76.63271
LIMA,CANTA,CANTA,LUCPUCRU,-11.49845,-76.6412
LIMA,CANTA,CANTA,YUNCUMO,-11.49332,-76.65023
LIMA,CANTA,CANTA,AYRAHUANCA,-11.49642,-76.633
LIMA,CANTA,CANTA,CARHUAPAMPA,-11.4950129,-76.59885328
LIMA,CANTA,CANTA,CONDRO HUINCO,-11.50122,-76.63282
LIMA,CANTA,CANTA,CONGUY,-11.50973,-76.66731
LIMA,CANTA,CANTA,LLAMALQUE,-11.45895667,-76.615425
LIMA,CANTA,CANTA,SIPAYA,-11.45828667,-76.61259667
LIMA,CANTA,CANTA,HUACHULLANE,-11.45604,-76.61102
LIMA,CANTA,CANTA,HIRGUA,-11.46182,-76.60406
LIMA,CANTA,CANTA,PINCHI,-11.453,-76.60198
LIMA,CANTA,CANTA,MUCHACANCHA,-11.46010333,-76.62087667
LIMA,CANTA,CANTA,HUAYLLAPUQUIO,-11.45131,-76.60827
LIMA,CANTA,CANTA,TAMBO DE OBRAJILLO,-11.45092,-76.61711
LIMA,CANTA,CANTA,CALLACOTO,-11.45012,-76.59995
LIMA,CANTA,CANTA,CHAPA,-11.43741,-76.60826
LIMA,CANTA,CANTA,RUCUMA,-11.45927,-76.62014
LIMA,CANTA,CANTA,HUAYTARA,-11.46215,-76.61794
LIMA,CANTA,CANTA,HUILLCA,-11.46369,-76.63237
LIMA,CANTA,CANTA,CACHACHO BAJO,-11.47769,-76.62024
LIMA,CANTA,CANTA,PACHACAMA,-11.47917,-76.62796
LIMA,CANTA,CANTA,AYASURA,-11.49022,-76.62012
LIMA,CANTA,CANTA,UCLE,-11.44859,-76.61536
LIMA,CANTA,CANTA,AGENE,-11.46382,-76.61670833
LIMA,CANTA,CANTA,TRANCA,-11.45938,-76.61204
LIMA,CANTA,CANTA,CAPRACANCHA,-11.45677,-76.60128
LIMA,CANTA,CANTA,CONCHACHAS,-11.49567,-76.62537
LIMA,CANTA,CANTA,SOSPUERO,-11.50308,-76.65309
LIMA,CANTA,CANTA,HUALGAGAYAN,-11.45171,-76.61322
LIMA,CANTA,CANTA,HUALGAYANE,-11.45513,-76.60988
LIMA,CANTA,CANTA,LLAGUASHUASI,-11.43761,-76.58186
LIMA,CANTA,CANTA,PARAJE TRANQUERA,-11.45976,-76.60129
LIMA,CANTA,ARAHUAY,LICAHUASI,-11.653355,-76.72643333
LIMA,CANTA,ARAHUAY,SHIMAY,-11.642755,-76.71312833
LIMA,CANTA,ARAHUAY,PAQUIAHUANCA,-11.6546611,-76.71962574
LIMA,CANTA,HUAMANTANGA,YANE,-11.543675,-76.71335833
LIMA,CANTA,HUAMANTANGA,QUILCA,-11.67652998,-76.95364999
LIMA,CANTA,HUAMANTANGA,VIRGEN DEL CARMEN,-11.6589981,-76.94319336
LIMA,CANTA,HUAMANTANGA,GRANJA N 180,-11.63100998,-76.88790999
LIMA,CANTA,HUAMANTANGA,LINDERO TRAPICHE,-11.6767461,-76.97308011
LIMA,CANTA,HUAROS,HUACOS,-11.4184,-76.60119
LIMA,CANTA,HUAROS,HUANCHAN,-11.44014,-76.61556
LIMA,CANTA,HUAROS,COLLOTAYOK,-11.41946023,-76.50932111
LIMA,CANTA,HUAROS,JUSHPA,-11.34246285,-76.54266986
LIMA,CANTA,HUAROS,YAPACOCHA,-11.40442573,-76.54045311
LIMA,CANTA,LACHAQUI,CHINCHILCAY,-11.51593167,-76.58710667
LIMA,CANTA,LACHAQUI,CANCAPUCRO,-11.53516167,-76.61667333
LIMA,CANTA,LACHAQUI,CARACUANCA,-11.542305,-76.62504667
